gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YGR131W,87.37818,-2.888783,0.26137625,1.50423e-30,5.612546999999999e-28
YGR132C,29.72066,-2.694709,0.46278013,6.474062e-11,8.432233e-10
YGR143W,133.0389,-1.589338,0.29364551,1.436493e-8,1.194191e-7
YGR155W,118.4683,-1.204969,0.28531728,1.037205e-5,4.917033e-5
YGR161C,559.2909,-2.037496,0.36818719,2.693814e-9,2.527643e-8
YGR161W-C,71.7388,-2.221258,0.56604308,3.517342e-6,1.827232e-5
YGR163W,45.39023,-1.490524,0.31030024,4.246633e-7,2.62538e-6
YGR171C,32.40167,-1.322221,0.31479526,9.52364e-6,4.541989e-5
YGR174W-A,3.058132,-1.686492,0.93209221,0.004331611,0.01070748
YGR183C,281.7993,-1.908974,0.34503936,3.705504e-9,3.391633e-8
YGR197C,102.9793,-1.767346,0.22482594,6.533094e-16,2.395342e-14
YGR203W,33.90675,-3.710106,0.54128193,1.316028e-15,4.440195e-14
YGR204C-A,39.08081,-2.825442,0.89216596,5.54335e-6,2.779563e-5
YGR205W,129.4656,-3.186814,0.36577692,4.713732e-21,4.901508e-19
YGR212W,38.44331,-2.076104,0.39136677,8.629688e-9,7.457509e-8
YGR222W,119.7513,-1.532315,0.25031185,2.42903e-10,2.756232e-9
YGR227C-A,28.18836,-1.096443,0.47443187,0.009195544,0.02080147
YGR227W,44.23758,-1.327392,0.27765658,6.320342e-7,3.750227e-6
YGR243W,63.72655,-2.092829,0.55651148,9.764907e-6,4.646572e-5
YGR247W,16.046,-3.169846,0.68049947,4.505796e-9,4.082895e-8
YGR255C,184.0159,-1.940746,0.30908322,3.851698e-11,5.265371e-10
YGR268C,20.11791,-1.210161,0.44532019,0.002533668,0.006724292
YGR286C,18.26239,-2.378391,0.48286884,2.531428e-8,2.0046e-7
YGR287C,198.5488,-2.922079,0.42694289,3.783378e-14,9.795089e-13
YGR288W,89.26534,-2.953581,0.27130096,6.983428e-30,2.214794e-27
YGR289C,625.5669,-1.910259,0.48853265,9.16733e-6,4.388557e-5
YGR292W,452.2785,-8.159027,0.85897316,1.956277e-25,4.0027950000000004e-23
YGR295C,97.73759,-2.318903,0.37146477,1.813007e-11,2.686893e-10
YHL006C,14.58244,-2.118739,0.5544299,7.179868e-6,3.508621e-5
YHL014C,19.55623,-1.509724,0.42935561,1.049298e-4,3.928984e-4
YHL018W,2.940796,-1.386509,0.99931057,0.01495669,0.03202474
YHL020C,94.60008,-1.280414,0.31702418,2.040967e-5,9.034092e-5
YHL021C,539.422,-1.43296,0.61728491,0.00443331,0.01092907
YHL024W,123.5463,-1.652092,0.32760608,9.209931e-8,6.490954e-7
YHL041W,3.791117,-1.386243,0.8107892,0.01418956,0.03065544
YHL042W,5.613573,-1.926422,0.8719241,0.001158683,0.00336209
YHL043W,25.346800000000002,-2.376931,0.45607713,5.911484e-9,5.22236e-8
YHL044W,21.283080000000002,-1.887839,0.4160852,6.525817e-7,3.863914e-6
YHL048W,42.62566,-1.339999,0.3524032,4.86092e-5,1.958883e-4
YHR001W-A,41.13263,-1.046839,0.42683834,0.006922997,0.01619792
YHR002W,129.8347,-1.017841,0.23991736,1.230559e-5,5.707916e-5
YHR005C-A,38.01833,-1.023362,0.32285799,8.143266e-4,0.002465524
YHR016C,58.40107,-1.078301,0.33189859,5.756589e-4,0.00181081
YHR021W-A,23.63776,-1.73318,0.475134,3.924299e-5,1.620562e-4
YHR022C,28.28788,-1.709775,0.37594901,9.357456e-7,5.4056779999999996e-06
YHR024C,34.28191,-1.81636,0.33243351,6.732798e-9,5.882388e-8
YHR026W,57.30403,-2.053063,0.38010952,5.416249e-9,4.831964e-8
YHR029C,11.8433,-1.877867,0.49430753,1.54103e-5,7.001971e-5
YHR030C,47.88015,-1.124547,0.32089527,2.156105e-4,7.477407e-4
YHR037W,79.33181,-1.615805,0.28058025,1.879821e-9,1.806622e-8
YHR046C,15.14052,-1.910606,0.50752751,1.613084e-5,7.2876e-5
YHR051W,64.48591,-1.798129,0.39727459,8.494953e-7,4.947979e-6
YHR056C,70.34467,-1.112594,0.2242439,3.494647e-7,2.199062e-6
YHR063C,32.95834,-1.781471,0.36855003,2.016272e-7,1.330823e-6
YHR074W,45.64337,-2.092203,0.29927281,2.209065e-13,4.702048e-12
YHR101C,65.65366,-1.756256,0.23897026,3.464751e-14,9.043999e-13
YHR105W,12.34822,-2.715177,0.5756861,2.055051e-8,1.659506e-7
YHR112C,25.43342,-1.613915,0.37447383,3.398826e-6,1.772924e-5
YHR120W,442.7038,-2.141916,0.37148107,5.418827e-10,5.806017e-9
YHR123W,13.87639,-1.400413,0.43975006,4.16099e-4,0.001355581
YHR136C,42.80611,-1.513945,0.55700052,0.001349114,0.003865145
YHR139C,39.49542,-1.182624,0.52096413,0.008691951,0.01981065
YHR140W,95.35008,-1.061717,0.25088806,1.220328e-5,5.666572e-5
YHR143W,18.23654,-2.833594,0.54059784,9.387797e-10,9.604322e-9
YHR147C,37.88583,-2.437155,0.36182445,4.970302e-13,9.882955e-12
YHR148W,4.132784,-1.17896,0.66043543,0.02358894,0.0475754
YHR167W,50.29295,-2.108141,0.24591325,8.223724e-19,5.795898000000001e-17
YHR171W,44.24429,-2.687444,0.38069834,2.195152e-14,5.950362e-13
YHR177W,17.01626,-1.468189,0.41870323,1.182938e-4,4.367505e-4
YHR180W,22.09307,-1.020668,0.4009104,0.00558857,0.01341214
YHR184W,9.76225,-1.003484,0.51430517,0.02463858,0.04947214
YHR185C,6.954094,-1.790492,0.68483352,8.296029e-4,0.002506419
YHR194W,84.53207,-1.33237,0.24554778,2.100894e-8,1.693262e-7
YHR195W,195.8113,-1.70411,0.28062645,2.364639e-10,2.687975e-9
YHR198C,60.15411,-2.060261,0.3461582,2.21263e-10,2.533341e-9
YHR206W,25.40109,-1.226745,0.38143011,5.126032e-4,0.00163307
YHR210C,45.56019,-2.147231,0.46059985,1.835759e-7,1.223132e-6
YHR211W,131.8509,-2.663654,0.50489245,1.536516e-9,1.501713e-8
YHR214C-E,13.39698,-2.055055,0.6214008,5.294331e-5,2.124095e-4
YIL010W,25.38562,-1.176764,0.3303368,1.60697e-4,5.723196e-4
YIL012W,6.745168,-2.568973,0.73157577,4.632622e-6,2.349347e-5
YIL015W,8.377486,-1.052108,0.51153843,0.01803463,0.03751841
YIL029C,4.753529,-1.318003,0.70519953,0.01432584,0.03089724
YIL040W,34.17213,-1.154952,0.35307784,4.76041e-4,0.001530462
YIL042C,27.23945,-1.025567,0.35065941,0.001809128,0.005017622
YIL043C,39.86924,-3.379853,0.46158007,1.519896e-16,6.470268e-15
YIL049W,58.12414,-1.296022,0.26548211,4.012792e-7,2.502767e-6
YIL050W,65.91405,-1.274126,0.25133723,1.583683e-7,1.068649e-6
YIL056W,190.7709,-1.00116,0.27461256,1.492241e-4,5.359731e-4
YIL057C,182.1752,-5.297651,0.71865218,2.319149e-17,1.158296e-15
YIL059C,40.11951,-1.597076,0.44876046000000003,7.454001e-5,2.88473e-4
YIL074C,73.23124,-1.029162,0.46931777,0.01370861,0.02973792
YIL082W-A,6.857242,-2.680998,1.37321207,1.289952e-4,4.713228e-4
YIL088C,88.43118,-1.771566,0.29415725,2.798374e-10,3.152769e-9
YIL103W,71.59457,-1.57922,0.3763883,6.025849e-6,2.986091e-5
YIL105W-A,2.680945,-1.348896,0.76062954,0.01495969,0.03202474
YIL108W,90.9011,-2.047465,0.25167767,3.828881e-17,1.801123e-15
YIL110W,26.86926,-1.369246,0.33193927,1.21751e-5,5.657632e-5
YIL111W,336.1451,-1.082815,0.34903053,9.39701e-4,0.002795743
YIL116W,53.05426,-1.412612,0.33378198,7.077849e-6,3.464105e-5
YIL120W,26.54615,-1.165848,0.34299376,2.978665e-4,9.98081e-4
YIL157C,26.11393,-1.53463,0.40219456,3.192262e-5,1.35351e-4
YIL160C,31.87489,-1.252518,0.51556545,0.005120845,0.01239753
YIL162W,284.3614,-2.553283,0.33585805,6.42368e-16,2.368919e-14
YIL163C,4.960924,-2.201548,0.71847068,6.792999e-5,2.653201e-4
YIL164C,13.02003,-1.7302,0.47430243,3.950762e-5,1.630428e-4
YIL166C,56.62164,-1.546537,0.38453055,1.348418e-5,6.215856e-5
YIR005W,41.40757,-1.414683,0.41975856,2.142624e-4,7.434719e-4
YIR016W,32.17943,-1.179056,0.40013432,0.001339112,0.003839957
YIR032C,10.05394,-1.779325,0.61985059,4.427404e-4,0.001432077
YIR043C,36.86174,-3.180524,0.48269851,6.703557e-14,1.629144e-12
YJL002C,93.74463,-1.468435,0.28933804,1.109131e-7,7.680372e-7
YJL004C,23.29145,-2.896715,0.4980457,2.966755e-11,4.181807e-10
YJL023C,78.97631,-1.208591,0.28747116,1.121634e-5,5.277961e-5
YJL045W,31.55952,-1.603101,0.45326759,7.975562e-5,3.058585e-4
YJL046W,27.629,-1.496976,0.33503129,2.08996e-6,1.137907e-5
YJL048C,122.4939,-1.489977,0.29752875,1.512561e-7,1.023925e-6
YJL052W,5414.644,-1.027077,0.44064025,0.009792743,0.02205018
YJL053W,52.70361,-2.973664,0.36430586,1.405869e-18,9.588633000000001e-17
YJL060W,20.06959,-1.327553,0.41460046,4.508128e-4,0.001456702
YJL062W-A,19.90038,-1.006672,0.35193853,0.002268908,0.006087854
YJL078C,63.97047,-2.954575,0.36403783,2.2434760000000002e-18,1.437411e-16
YJL094C,227.7492,-1.350354,0.31410827,5.869435e-6,2.917698e-5
YJL101C,135.4188,-1.525513,0.20770618,5.588428e-14,1.398522e-12
YJL126W,19.86729,-2.51085,0.42130732,5.628302e-11,7.468686e-10
YJL127C-B,2.928157,-1.27956,0.78200143,0.02170467,0.04405527
YJL132W,103.7315,-1.251467,0.19907902,1.361711e-10,1.611443e-9
YJL133C-A,120.5113,-2.802942,0.32631432,8.025716e-20,6.787615e-18
YJL133W,17.66807,-1.087539,0.4168329,0.004234471,0.01051243
YJL137C,90.06564,-1.135802,0.40497345,0.002221429,0.005983237
YJL146W,31.02006,-1.149548,0.34721869,0.00041795550000000003,0.001360232
YJL147C,12.92455,-1.092047,0.44168443,0.006112122,0.01449857
YJL159W,149.8028,-1.381559,0.29927888,1.283367e-6,7.216665e-6
YJL161W,61.3558,-2.444392,0.44864729,1.330391e-9,1.318542e-8
YJL164C,182.453,-1.173569,0.3357285,2.070459e-4,7.223828e-4
YJL167W,149.8162,-1.124615,0.35602906,7.317923e-4,0.002234838
YJL171C,121.0252,-1.545634,0.48167854,2.834121e-4,9.551981e-4
YJL181W,45.96819,-1.556154,0.28804385,1.617735e-8,1.334368e-7
YJL194W,16.39463,-1.027848,0.47182992,0.01421792,0.03069581
YJL196C,65.63255,-2.059761,0.45155449,3.743625e-7,2.346424e-6
YJL199C,77.68725,-4.765086,0.56822789,5.287232e-21,5.323319e-19
YJL210W,108.6687,-1.882788,0.23185725,6.269031000000001e-17,2.820175e-15
YJL213W,19.37379,-1.270969,0.37210512,2.36783e-4,8.137946e-4
YJL214W,24.91458,-2.515999,0.43936683,2.182462e-10,2.507854e-9
YJL216C,20.67966,-2.423758,0.64545492,3.348181e-6,1.747943e-5
YJR001W,124.4378,-1.246219,0.24056825,9.194344e-8,6.487177e-7
YJR008W,97.03325,-1.468942,0.47879114,5.285413e-4,0.00168047
YJR010W,49.46582,-1.709571,0.29903452,1.990597e-9,1.8987e-8
YJR011C,47.11802,-2.146439,0.32839565,4.364112e-12,7.284622e-11
YJR016C,25.92857,-1.362365,0.44674356,6.961818e-4,0.002136372
YJR019C,7.085863,-1.17348,0.53201976,0.01029082,0.02296786
YJR022W,14.19586,-1.758045,0.41342279,3.196057e-6,1.676806e-5
YJR034W,17.52828,-1.54715,0.37147099,7.344806e-6,3.567236e-5
YJR042W,94.01075,-1.424617,0.21887539,2.418021e-11,3.525864e-10
YJR044C,43.53084,-1.39941,0.3461147,1.63377e-5,7.365319e-5
YJR049C,105.9093,-1.572626,0.19649896,3.034756e-16,1.203091e-14
YJR058C,102.3694,-1.023946,0.26654773,6.688752e-5,2.615706e-4
YJR062C,56.1524,-1.510733,0.29231503,6.287192e-8,4.56289e-7
YJR077C,77.76375,-1.182576,0.31629673,8.081506e-5,3.089873e-4
YJR093C,24.89265,-1.094564,0.33540848,5.349075e-4,0.001699008
YJR099W,31.51849,-1.563901,0.34372122,1.254662e-6,7.067781e-6
YJR109C,108.6476,-1.303161,0.30032073,5.301515e-6,2.66462e-5
YJR111C,8.314809,-1.867006,0.6027571,1.785743e-4,6.313804e-4
YJR115W,192.4325,-1.079109,0.42472678,0.005188019,0.01255057
YJR116W,47.65848,-2.283208,0.40773303,9.489925e-10,9.693172e-9
YJR121W,68.59668,-2.174992,0.36265101,1.243975e-10,1.495712e-9
YJR124C,27.04865,-2.112722,0.39980484,8.739462e-9,7.531849e-8
YJR131W,51.72556,-1.039487,0.25818705,3.056624e-5,1.300828e-4
YJR136C,59.72939,-2.05966,0.36008601,8.776855e-10,9.008348e-9
YJR149W,54.67214,-1.039353,0.34649255,0.001397999,0.003984095
YJR152W,7.829059,-1.280058,0.57292645,0.00773186,0.01789244
YJR161C,114.9477,-2.681182,0.34702929,1.563417e-16,6.567388e-15
YKL007W,39.03361,-1.184492,0.35376411,3.468917e-4,0.001146007
YKL013C,10.26939,-1.322973,0.56605159,0.005540645,0.0133072
YKL015W,83.18718,-1.115531,0.21641128,1.268462e-7,8.707631e-7
YKL016C,93.02615,-1.558751,0.35494997,2.634223e-6,1.411223e-5
YKL023C-A,2.938623,-1.337561,0.81615366,0.01784216,0.03717898
YKL025C,75.20036,-1.725773,0.3257201,2.038474e-8,1.653458e-7
YKL033W-A,187.6027,-1.024238,0.376819,0.003400226,0.008665181
YKL043W,148.7192,-1.775084,0.21628032,3.833385e-17,1.801123e-15
YKL044W,56.9545,-1.914717,0.33980639,2.043549e-9,1.943363e-8
YKL047W,70.92557,-2.32271,0.26028596,2.1285349999999998e-20,1.9567100000000003e-18
YKL051W,135.5771,-2.608794,0.24115372,5.849719e-29,1.68658e-26
YKL058W,18.49028,-2.40915,0.45470412,3.366844e-9,3.108572e-8
YKL062W,127.2814,-1.741402,0.20813618,1.0778620000000002e-17,5.94511e-16
YKL065C,556.5947,-1.006618,0.2037872,4.469011e-7,2.74946e-6
YKL077W,33.258,-1.37904,0.34418309,1.97444e-5,8.76408e-5
YKL080W,107.6373,-1.030061,0.27382195,9.134822e-5,3.461301e-4
YKL090W,74.7466,-1.718843,0.2843767,2.732802e-10,3.084371e-9
YKL091C,373.8256,-1.508068,0.35868037,6.682689e-6,3.288464e-5
YKL096C-B,44.67501,-1.680684,0.46825751,5.518629e-5,2.204324e-4
YKL102C,6.374316,-2.783339,1.10537538,3.539935e-5,1.487007e-4
YKL124W,170.5645,-1.108896,0.20472825,3.073386e-8,2.380279e-7
YKL128C,8.799027,-1.292486,0.53065617,0.004647893,0.01137407
YKL132C,19.13554,-2.103425,0.51254544,2.454385e-6,1.319336e-5
YKL138C-A,8.58263,-1.186823,0.4915233,0.006032178,0.01434112
YKL140W,83.76502,-1.62961,0.22857095,2.241307e-13,4.75472e-12
YKL142W,142.246,-1.217084,0.31324364,4.263253e-5,1.735675e-4
YKL148C,52.19784,-1.834302,0.35225003,2.62099e-8,2.062647e-7
YKL150W,402.1243,-4.435034,0.33980416,4.0853689999999994e-43,1.2956749999999998e-39
YKL151C,135.5489,-1.897996,0.37918494,6.488045e-8,4.688664e-7
YKL159C,10.17275,-2.070105,0.57291613,1.791689e-5,8.020241e-5
YKL162C,19.67672,-1.200722,0.38970945,8.400012e-4,0.002531177
YKL164C,33.3382,-1.641035,0.378651,2.884509e-6,1.532365e-5
YKL174C,75.53784,-1.245471,0.27823029,3.099496e-6,1.634256e-5
YKL184W,65.31934,-2.097404,0.27416008,1.637124e-15,5.380455e-14
YKL187C,151.3169,-1.785001,0.36211992,1.239904e-7,8.520813e-7
YKL189W,48.06717,-1.553864,0.31744711,2.385747e-7,1.552081e-6
YKL194C,32.21071,-1.627475,0.33033316,1.755656e-7,1.175937e-6
YKL196C,40.76905,-1.270132,0.32686263,3.911707e-5,1.617468e-4
YKL206C,53.65484,-1.793108,0.32308088,4.361513e-9,3.969164e-8
YKL212W,71.44137,-1.705771,0.29274068,1.048665e-9,1.064269e-8
YKL213C,118.5729,-1.090459,0.22364299,5.564629e-7,3.342466e-6
YKL215C,49.54334,-1.089251,0.25284899,8.383749e-6,4.025596e-5
YKL217W,135.7653,-3.329173,0.51174476,6.07086e-14,1.492537e-12
YKL219W,44.07625,-2.265826,0.37764412,9.52139e-11,1.172908e-9
YKL220C,21.04106,-1.168954,0.33954768,2.531453e-4,8.623525e-4
YKL221W,19.74448,-1.719971,0.49208937,7.068842e-5,2.749601e-4
YKR009C,116.7115,-1.596756,0.45111959,8.006348e-5,3.066683e-4
YKR021W,66.34305,-1.928255,0.28611548,1.880676e-12,3.379356e-11
YKR027W,29.39524,-1.618822,0.34360434,5.201498e-7,3.160259e-6
YKR030W,22.16324,-1.264798,0.369478,2.328255e-4,8.026155e-4
YKR032W,3.23132,-2.977141,1.36665689,4.110952e-5,1.68557e-4
YKR038C,46.6918,-1.494911,0.29724644,1.342235e-7,9.164475e-7
YKR039W,22.69445,-1.180369,0.41677308,0.0019008,0.005232976
YKR046C,180.9629,-2.595798,0.31922811,8.333906e-18,4.719818e-16
YKR051W,60.40967,-1.540353,0.26571349,1.730846e-9,1.673591e-8
YKR052C,12.96251,-1.005954,0.39865517,0.006074508,0.01442499
YKR070W,20.59376,-1.569244,0.36384177,3.671481e-6,1.902631e-5
YKR074W,382.409,-1.709874,0.27542726,9.993376e-11,1.221348e-9
YKR083C,138.0217,-1.092479,0.23516873,1.730918e-6,9.563777e-6
YKR093W,342.2453,-1.098878,0.24414997,3.4145e-6,1.779636e-5
YKR097W,174.3048,-1.638958,0.69301856,0.002291072,0.006142127
YKR102W,22.36587,-2.076271,0.47891266,9.907659e-7,5.692417e-6
YKR104W,1.911681,-1.70586,1.08484987,0.004134091,0.01029142
YLL001W,142.0858,-1.345858,0.20621339,2.445708e-11,3.558056e-10
YLL005C,10.55604,-1.118853,0.51137524,0.01188802,0.02612811
YLL006W,64.85071,-1.456624,0.24473328,7.932828e-10,8.235341e-9
YLL014W,48.81307,-2.395892,0.45974024,5.567617e-9,4.946134e-8
YLL017W,3.222984,-1.413897,0.89666156,0.01390846,0.03013024
YLL018C-A,9.059542,-3.232571,0.8906172,2.979712e-7,1.903655e-6
YLL025W,2.231696,-1.640905,0.96087581,0.005425888,0.01307595
YLL028W,146.8802,-1.164355,0.22032352,5.89291e-8,4.281641e-7
YLL031C,63.77885,-1.571559,0.26238268,5.113871e-10,5.563856e-9
YLL041C,108.5165,-1.08359,0.4759903,0.0102356,0.02285266
YLL042C,76.11857,-1.91139,0.42874986,8.855597e-7,5.139163e-6
YLL051C,58.57652,-1.02786,0.26904488,7.247464e-5,2.809943e-4
YLL052C,27.75126,-4.716943,0.7048292,1.8758e-15,6.039695e-14
YLL063C,29.70844,-1.084961,0.31742047,3.131257e-4,0.001042055
YLL066C,253.6895,-1.214467,0.31195453,4.148867e-5,1.698919e-4
YLR007W,61.9568,-1.413638,0.30965651,1.547063e-6,8.585317e-6
YLR010C,13.57388,-1.294901,0.42262155,7.543926e-4,0.002296119
YLR034C,149.7829,-2.723403,0.23259542,1.608702e-33,1.0203999999999999e-30
YLR036C,68.20155,-2.130432,0.27204537,3.657007e-16,1.44077e-14
YLR047C,44.95745,-2.231567,0.36556018,5.522518e-11,7.343675e-10
YLR053C,86.30581,-1.379165,0.45351838,6.922103e-4,0.002126242
YLR058C,64.626,-1.269554,0.613833,0.01130684,0.02494584
YLR069C,73.00676,-1.189579,0.25945064,2.021974e-6,1.10659e-5
YLR078C,39.65163,-1.55252,0.41405385,3.986844e-5,1.641313e-4
YLR081W,364.4818,-1.534065,0.50942483,5.470863e-4,0.001733351
YLR089C,181.6887,-3.060404,0.23905228,5.217427e-40,6.6188279999999995e-37
YLR090W,48.59928,-1.620255,0.25880224,8.548658e-11,1.06951e-9
YLR093C,135.7911,-1.056865,0.20930814,2.383838e-7,1.552081e-6
YLR099C,60.73644,-1.602436,0.27018695,6.896468e-10,7.242433e-9
YLR100W,134.5686,-3.122126,0.31834031,2.356692e-25,4.6714060000000004e-23
YLR113W,108.6946,-2.125928,0.23051821,2.292261e-21,2.506865e-19
YLR120C,196.5535,-1.116828,0.37259946,0.001257969,0.003625307
YLR125W,18.32261,-1.830983,0.52679911,5.724213e-5,2.28213e-4
YLR128W,20.88498,-2.170112,0.44294253,5.450407e-8,3.99214e-7
YLR132C,8.709159,-1.409146,0.60337199,0.004553917,0.01119159
YLR142W,181.0324,-2.126966,0.48861841,7.9375e-7,4.640328e-6
YLR144C,45.95235,-1.203137,0.2368246,1.663851e-7,1.120362e-6
YLR152C,167.5545,-1.351461,0.29563602,1.672762e-6,9.258578e-6
YLR153C,145.683,-2.56628,0.32119622,2.919101e-17,1.435338e-15
YLR166C,61.99801,-1.052872,0.29797229,2.138492e-4,7.424442e-4
YLR173W,290.1083,-2.697773,0.34100331,3.413659e-17,1.652889e-15
YLR174W,149.9452,-2.928576,0.48476275,6.757012e-12,1.085056e-10
YLR180W,29.89606,-1.030057,0.52419206,0.02285065,0.04621865
YLR199C,16.08842,-1.114866,0.39663468,0.002253894,0.006055253
YLR203C,48.67662,-1.038932,0.26742344,5.498953e-5,2.199235e-4
YLR206W,140.4927,-1.645587,0.20060452,5.1266340000000005e-17,2.373594e-15
YLR245C,8.588005,-1.466173,0.56555401,0.002114359,0.005743631
YLR246W,74.87341,-1.017766,0.2443888,1.733821e-5,7.77767e-5
YLR251W,29.6063,-3.213786,0.58649154,5.314715e-11,7.097103e-10
YLR262C-A,104.4067,-1.327014,0.3880804,2.118198e-4,7.374164e-4
YLR266C,115.5059,-1.171543,0.30615564,5.795699e-5,2.304835e-4
YLR267W,242.4592,-2.428076,0.76314751,2.18194e-5,9.611143e-5
YLR274W,37.17731,-1.696978,0.34831125,2.002928e-7,1.323393e-6
YLR275W,22.6493,-1.365568,0.38947255,1.441551e-4,5.204141e-4
YLR281C,13.09217,-1.095786,0.4054508,0.00319856,0.008233955
YLR304C,229.3307,-2.637664,0.25368829,4.7228339999999996e-27,1.1521900000000001e-24
YLR306W,24.58063,-2.242371,0.40728179,1.814523e-9,1.749167e-8
YLR307W,3.348993,-1.30382,0.78192331,0.01945523,0.04005341
YLR315W,4.542642,-1.337875,0.72106424,0.0138222,0.02996384
YLR328W,50.51492,-1.198781,0.29736449,2.394599e-5,1.040338e-4
YLR346C,26.29062,-2.34007,0.49927451,9.066697e-8,6.411378e-7
YLR348C,124.2676,-2.139654,0.27223581,2.852525e-16,1.13796e-14
YLR350W,97.01646,-1.138855,0.43440567,0.003762201,0.00947722
YLR352W,132.1964,-1.16988,0.21419307,2.195519e-8,1.762807e-7
YLR354C,40.75385,-1.660354,0.46089647,5.507977e-5,2.201455e-4
YLR358C,7.443289,-1.538735,0.68468793,0.003908084,0.009809645
YLR359W,61.20311,-1.602648,0.58142119,9.758904e-4,0.002885815
YLR361C,42.07786,-1.112782,0.25410692,5.881187e-6,2.918965e-5
YLR363C,20.25515,-1.828224,0.42389578,2.079308e-6,1.13329e-5
YLR370C,24.09308,-1.671516,0.36963695,1.146213e-6,6.50307e-6
YLR377C,47.85622,-3.080006,0.53214623,1.596028e-11,2.393288e-10
YLR389C,119.842,-1.534187,0.19090712,2.486325e-16,1.017468e-14
YLR390W,31.02579,-1.008437,0.39358246,0.005436083,0.01309076
YLR390W-A,92.1617,-1.016221,0.3636052,0.002735511,0.00718185
YLR393W,33.99673,-2.178807,0.44545761,5.535382e-8,4.045038e-7
YLR404W,18.88476,-1.022297,0.36926281,0.002936194,0.007642298
YLR408C,11.62573,-1.026362,0.41281885,0.006524037,0.0153722
YLR426W,84.74353,-1.389441,0.23456518,1.057339e-9,1.069649e-8
YLR437C,11.1552,-1.489867,0.47114157,3.729525e-4,0.001223817
YLR446W,117.6036,-1.286344,0.35733271,1.169347e-4,4.324935e-4
YLR447C,133.4093,-1.134239,0.20839732,2.566276e-8,2.029662e-7
YLR450W,245.8888,-1.009763,0.18845993,4.808841e-8,3.559216e-7
YLR456W,29.24047,-1.37643,0.38951022,1.276653e-4,4.670019e-4
YLR459W,51.16771,-1.180227,0.3918202,0.0010858,0.003173838
YML001W,52.36111,-1.388843,0.35984268,3.546088e-5,1.488606e-4
YML003W,30.8875,-2.209597,0.40743006,3.146005e-9,2.934575e-8
YML005W,39.04175,-2.054331,0.29693883,4.045075e-13,8.17131e-12
YML035C,146.162,-1.024623,0.18982562,3.79088e-8,2.876262e-7
YML042W,129.7548,-2.07494,0.52017014,4.25289e-6,2.166754e-5
YML046W,21.35702,-1.093851,0.37500514,0.00168038,0.004683063
YML052W,55.77338,-1.372924,0.40883031,2.420972e-4,8.296177e-4
YML070W,106.1517,-1.44778,0.29351046,2.400126e-7,1.559836e-6
YML086C,35.4649,-1.155275,0.3505909,4.374563e-4,0.001417153
YML087C,116.7683,-2.924516,0.43165381,6.012835e-14,1.484024e-12
YML120C,38.56062,-1.406343,0.40364613,1.448222e-4,5.219358e-4
YML121W,20.48143,-1.598142,0.38588405,7.320443e-6,3.563589e-5
YML123C,95.93443,-1.813021,0.46449518,1.206554e-5,5.615539e-5
YML129C,41.5514,-1.027016,0.42076615,0.007360936,0.01709645
YML131W,33.98534,-1.185464,0.54538578,0.01081484,0.02398549
YMR006C,136.0915,-1.099866,0.32304764,3.218297e-4,0.001068219
YMR008C,160.2985,-2.380966,0.33034016,2.125818e-14,5.812097e-13
YMR008C-A,8.384259,-2.546738,0.65984661,1.458291e-6,8.13539e-6
YMR013C,39.10532,-1.230203,0.33571289,1.002287e-4,3.764065e-4
YMR020W,75.20259,-1.41251,0.29480017,5.189097e-7,3.155747e-6
YMR024W,58.33558,-1.376008,0.2516797,1.553237e-8,1.284509e-7
YMR025W,25.9829,-1.237838,0.36873024,3.085454e-4,0.001028431
YMR040W,395.3844,-1.070887,0.35961323,0.00143346,0.004068205
YMR045C,43.37867,-2.118529,0.45973201,2.561057e-7,1.650893e-6
YMR058W,23.72799,-1.291588,0.45892386,0.001644507,0.004591156
YMR062C,45.79222,-1.07876,0.35122813,0.001046893,0.003077128
YMR064W,73.33663,-1.097186,0.28655504,6.389121e-5,2.512473e-4
YMR069W,24.97947,-1.530883,0.48182322,3.248754e-4,0.001077201
YMR070W,126.6471,-1.048756,0.28465594,1.208961e-4,4.450631e-4
YMR073C,44.98211,-1.034581,0.25306263,2.361102e-5,1.029311e-4
YMR078C,146.7699,-1.402392,0.35499923,2.390739e-5,1.039373e-4
YMR081C,289.9409,-1.836055,0.41107239,1.023339e-6,5.863629e-6
YMR082C,3.495551,-2.215845,1.15742918,5.654537e-4,0.001784414
YMR083W,218.7789,-1.005324,0.26216574,7.038202e-5,2.742218e-4
YMR084W,28.67292,-2.08777,0.6388045,5.401275e-5,2.164263e-4
YMR105C,857.906,-1.485661,0.34700679,4.975704e-6,2.506822e-5
YMR105W-A,11.27428,-2.841265,0.93699965,7.844524e-6,3.792517e-5
YMR119W,86.09914,-1.780284,0.252046,2.674484e-13,5.617302e-12
YMR120C,32.70329,-2.109988,0.67250693,7.483492e-5,2.894378e-4
YMR121C,29.01838,-1.178824,0.37354036,6.795449e-4,0.002093421
YMR126C,131.213,-1.733168,0.32623894,1.857304e-8,1.514252e-7
YMR135C,68.34168,-1.342161,0.31703109,7.957651e-6,3.841353e-5
YMR145C,210.9336,-1.790906,0.29427505,1.81616e-10,2.113744e-9
YMR149W,26.22377,-1.754646,0.37308214,4.055232e-7,2.526752e-6
YMR150C,38.49189,-4.07259,0.55505008,1.748905e-17,9.018949e-16
